goodsNo,리뷰번호,리뷰타입,작성자,리뷰내용,평점,체험단,구매옵션,키,몸무게,성별,작성일,만족도,사진유무,도움돼요,브랜드,카테고리,구매사이즈,구매상세,연도,월,일,요일,평점_raw,만족도_응답여부,사이즈,화면대비색감,퀄리티,구김,두께감,신축성,보온성,퀄리티_점수,보온성_점수,신축성_점수,두께감_점수,구김_점수,사이즈_편차,사이즈_편차절대,화면대비색감_편차,화면대비색감_편차절대,리뷰내용_clean,리뷰내용_norm,laugh_count,cry_count,exclamation_count,question_count,emoji_count,has_repetition,text_length_orig,한글_글자수,전체_글자수,is_valid_for_topic,작성자_norm,옵션키,세션,long_gap_review,그룹크기,action,dup_flag,is_base,kept_id
﻿5345850,87175876,general,jmjm1002,배송은 빨리 받아봤고 생각했던것보단 얇아요 봄.가을에 입기 좋을것같고 초겨울에는 안에 맨투맨같은거 입고 입어야할듯해요 디자인도 심플하니 좋고 주머니도 깊어서 좋아요 스트링조여 입으면 더 이쁠듯,5.0,False,M,165.0,57.0,여성,2026-08-27 23:35:42,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 두께감: 얇음,True,0,filluminate,아우터,M,,2026,8,27,목,5,응답,조금 큼,화면과 비슷,좋음,,얇음,,,4.0,,,2.0,,1.0,1.0,0.0,0.0,배송은 빨리 받아봤고 생각했던것보단 얇아요 봄.가을에 입기 좋을것같고 초겨울에는 안에 맨투맨같은거 입고 입어야할듯해요 디자인도 심플하니 좋고 주머니도 깊어서 좋아요 스트링조여 입으면 더 이쁠듯,배송은빨리받아봤고생각했던것보단얇아요봄가을에입기좋을것같고초겨울에는안에맨투맨같은거입고입어야할듯해요디자인도심플하니좋고주머니도깊어서좋아요스트링조여입으면더이쁠듯,0,0,0,0,0,False,107,84,107,True,jmjm1002,"('M', None)",0,False,1,keep,unique,True,87175876
﻿5960801,87175964,general,블루블루쭌,디자인이랑 색상이 예뻐요~데일리로 입기에 좋고 청바지랑 잘 어울려요~^^,5.0,False,M,168.0,70.0,남성,2026-08-27 23:39:22,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,travel,상의,M,,2026,8,27,목,5,응답,조금 큼,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,1.0,1.0,0.0,0.0,디자인이랑 색상이 예뻐요~데일리로 입기에 좋고 청바지랑 잘 어울려요~^^,디자인이랑색상이예뻐요데일리로입기에좋고청바지랑잘어울려요,0,0,0,0,0,False,40,29,40,True,블루블루쭌,"('M', None)",0,False,1,keep,unique,True,87175964
6322922,87176452,general,크로미2,엄청 편하고 비침도 없어서 자주 입고다녀요 배송이 늦은게 좀 아쉽 ㅠ,5.0,False,M,176.0,56.0,missing,2026-08-28 00:11:00,사이즈: 정사이즈 / 화면 대비 색감: 밝음 / 퀄리티: 매우 좋음 / 신축성: 적당함,False,0,filluminate,하의,M,,2026,8,28,금,5,응답,정사이즈,밝음,매우 좋음,,,적당함,,5.0,,3.0,,,0.0,0.0,1.0,1.0,엄청 편하고 비침도 없어서 자주 입고다녀요 배송이 늦은게 좀 아쉽 ㅠ,엄청편하고비침도없어서자주입고다녀요배송이늦은게좀아쉽,0,1,0,0,0,False,38,27,38,True,크로미2,"('M', None)",0,False,1,keep,unique,True,87176452
3791988,87176997,style,승언이임,바지통이 널널해서 편합니다 너무 밝지않은 데님이여서 어디에 스타일해도 좋습니다 추천합니다,5.0,False,M,175.0,70.0,남성,2026-08-28 01:01:01,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,True,0,filluminate,하의,M,,2026,8,28,금,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0,바지통이 널널해서 편합니다 너무 밝지않은 데님이여서 어디에 스타일해도 좋습니다 추천합니다,바지통이널널해서편합니다너무밝지않은데님이여서어디에스타일해도좋습니다추천합니다,0,0,0,0,0,False,49,40,49,True,승언이임,"('M', None)",0,False,2,keep,multi_type_unique,True,87176997
3791988,87177195,general,승언이임,워싱도 과하지 않고 통이 적당해서 편하게 입기도 좋고 여룸에도 입기 좋아요,5.0,False,M,175.0,70.0,남성,2026-08-28 01:21:18,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,True,0,filluminate,하의,M,,2026,8,28,금,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0,워싱도 과하지 않고 통이 적당해서 편하게 입기도 좋고 여룸에도 입기 좋아요,워싱도과하지않고통이적당해서편하게입기도좋고여룸에도입기좋아요,0,0,0,0,0,False,41,31,41,True,승언이임,"('M', None)",0,False,2,keep,multi_type_unique,True,87177195
﻿6219052,87179038,general,짱그,특이항 워싱 좋아요 괜찮아요 괜찮아요 괜찮아요,3.0,False,EXTRA LARGE,181.0,75.0,남성,2026-08-28 08:28:48,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,travel,상의,EXTRA LARGE,,2026,8,28,금,3,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,특이항 워싱 좋아요 괜찮아요 괜찮아요 괜찮아요,특이항워싱좋아요괜찮아요괜찮아요괜찮아요,0,0,0,0,0,False,25,20,25,True,짱그,"('EXTRA LARGE', None)",0,False,1,keep,unique,True,87179038
6708096,87179454,general,멋스러운서초데님,전반적으로 밸런스 좋아여~ 길이만 약간 더 짧았으먄 합니다 요즘 짧게ㅜ많이 입는 추세라!,5.0,False,CHARCOAL · M,173.0,66.0,남성,2026-08-28 09:07:09,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,M,CHARCOAL,2026,8,28,금,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,전반적으로 밸런스 좋아여~ 길이만 약간 더 짧았으먄 합니다 요즘 짧게ㅜ많이 입는 추세라!,전반적으로밸런스좋아여길이만약간더짧았으먄합니다요즘짧게많이입는추세라,0,1,1,0,0,False,49,35,49,True,멋스러운서초데님,"('M', 'CHARCOAL')",0,False,1,keep,unique,True,87179454
6564190,87180835,general,베를린스커트,소재도 얇고 부드럽고 편하게 잘 입을 수 있을 것 같아요. 다만 배송이 한달이 걸렸답니다.,4.0,False,MEDIUM,162.0,49.0,여성,2026-08-28 11:12:17,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,travel,상의,MEDIUM,,2026,8,28,금,4,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,소재도 얇고 부드럽고 편하게 잘 입을 수 있을 것 같아요. 다만 배송이 한달이 걸렸답니다.,소재도얇고부드럽고편하게잘입을수있을것같아요다만배송이한달이걸렸답니다,0,0,0,0,0,False,50,35,50,True,베를린스커트,"('MEDIUM', None)",0,False,1,keep,unique,True,87180835
3792018,87180977,style,neo1139,무엇보다 핏이 예쁘고 길이감이 긴편이나 밑에를 쪼일수잇어서 오버핏으로 예쁘게 떨어집니다,5.0,False,S,172.0,65.0,남성,2026-08-28 15:14:02,사이즈: 조금 큼 / 화면 대비 색감: 어두움 / 퀄리티: 매우 좋음 / 신축성: 강함,True,0,filluminate,하의,S,,2026,8,28,금,5,응답,조금 큼,어두움,매우 좋음,,,강함,,5.0,,4.0,,,1.0,1.0,-1.0,1.0,무엇보다 핏이 예쁘고 길이감이 긴편이나 밑에를 쪼일수잇어서 오버핏으로 예쁘게 떨어집니다,무엇보다핏이예쁘고길이감이긴편이나밑에를쪼일수잇어서오버핏으로예쁘게떨어집니다,0,0,0,0,0,False,48,39,48,True,neo1139,"('S', None)",0,False,1,keep,unique,True,87180977
3791988,87181005,general,김도ㅎ,허리가 한치수 작게 봐야되네요 많이 작아요 색상도 좀 밝습니다,2.0,False,M,167.0,63.0,남성,2026-08-28 11:25:09,사이즈: 매우 작음 / 화면 대비 색감: 밝음 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,M,,2026,8,28,금,2,응답,매우 작음,밝음,보통,,,적당함,,3.0,,3.0,,,-2.0,2.0,1.0,1.0,허리가 한치수 작게 봐야되네요 많이 작아요 색상도 좀 밝습니다,허리가한치수작게봐야되네요많이작아요색상도좀밝습니다,0,0,0,0,0,False,34,26,34,True,김도ㅎ,"('M', None)",0,False,1,keep,unique,True,87181005
6564190,87181074,general,유우움_,티셔츠 한달 넘게 걸렸나 아무튼 늦게 받았는데  귀염하니 괜찮네요,5.0,False,LARGE,175.0,76.0,남성,2026-08-28 11:31:02,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,travel,상의,LARGE,,2026,8,28,금,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,티셔츠 한달 넘게 걸렸나 아무튼 늦게 받았는데 귀염하니 괜찮네요,티셔츠한달넘게걸렸나아무튼늦게받았는데귀염하니괜찮네요,0,0,0,0,0,False,36,27,35,True,유우움_,"('LARGE', None)",0,False,1,keep,unique,True,87181074
﻿890519,87181965,style,절제된플럼구두,182키에 32인치 좋네요  허리도 살짝 여유있고 기장도 발뒤꿈치선까지 내려오고 옷재질도 탄탄해서 무게감있게 신발덮습니다,5.0,False,카키 · 32,183.0,83.0,남성,2026-08-28 12:44:31,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 거의 없음,True,0,jemut,하의,32,카키,2026,8,28,금,5,응답,조금 큼,화면과 비슷,보통,,,거의 없음,,3.0,,2.0,,,1.0,1.0,0.0,0.0,182키에 32인치 좋네요 허리도 살짝 여유있고 기장도 발뒤꿈치선까지 내려오고 옷재질도 탄탄해서 무게감있게 신발덮습니다,182키에32인치좋네요허리도살짝여유있고기장도발뒤꿈치선까지내려오고옷재질도탄탄해서무게감있게신발덮습니다,0,0,0,0,0,False,67,49,66,True,절제된플럼구두,"('32', '카키')",0,False,1,keep,unique,True,87181965
6708096,87182286,general,다크셜록,핏이 괜찮네요 길이가 많이 짧은건 아니에요 색감도 이쁘고 전체적으로 만족합니다,5.0,False,MELANGE GREY · L,174.0,78.0,남성,2026-08-28 13:08:17,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,L,MELANGE GREY,2026,8,28,금,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,핏이 괜찮네요 길이가 많이 짧은건 아니에요 색감도 이쁘고 전체적으로 만족합니다,핏이괜찮네요길이가많이짧은건아니에요색감도이쁘고전체적으로만족합니다,0,0,0,0,0,False,43,34,43,True,다크셜록,"('L', 'MELANGE GREY')",0,False,1,keep,unique,True,87182286
4009326,87182298,style,곡물이,여행갈때 편하게 입기위한 커플티가 필요해서 샀어요. 매쉬소재라 땀도 금방 마르고 가벼워서 여름에 입기 너무 좋았어요. 디자인도 귀여우면서 무난해서 커플티로 좋은 것 같아요. 오버핏으로 입을때 이쁜 옷 같습니다.,5.0,False,(BLACK)L,172.0,68.0,여성,2026-08-28 13:08:59,사이즈: 조금 작음 / 화면 대비 색감: 화면과 비슷 / 두께감: 얇음 / 신축성: 강함,True,2,filluminate,상의,L,(BLACK),2026,8,28,금,5,응답,조금 작음,화면과 비슷,,,얇음,강함,,,,4.0,2.0,,-1.0,1.0,0.0,0.0,여행갈때 편하게 입기위한 커플티가 필요해서 샀어요. 매쉬소재라 땀도 금방 마르고 가벼워서 여름에 입기 너무 좋았어요. 디자인도 귀여우면서 무난해서 커플티로 좋은 것 같아요. 오버핏으로 입을때 이쁜 옷 같습니다.,여행갈때편하게입기위한커플티가필요해서샀어요매쉬소재라땀도금방마르고가벼워서여름에입기너무좋았어요디자인도귀여우면서무난해서커플티로좋은것같아요오버핏으로입을때이쁜옷같습니다,0,0,0,0,0,False,117,87,117,True,곡물이,"('L', '(BLACK)')",0,False,1,keep,unique,True,87182298
﻿3551180,87183311,general,거대한코지,오버핏 느낌인데 딱 적당합니다 차콜 색상인데 조명에 따라 카키색처럼 보이기도 하는 나름 이쁜 색감이네요,5.0,False,차콜 · M,170.0,60.0,남성,2026-08-28 14:25:43,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 퀄리티: 보통,True,1,jemut,아우터,M,차콜,2026,8,28,금,5,응답,조금 큼,화면과 비슷,보통,,적당함,,,3.0,,,3.0,,1.0,1.0,0.0,0.0,오버핏 느낌인데 딱 적당합니다 차콜 색상인데 조명에 따라 카키색처럼 보이기도 하는 나름 이쁜 색감이네요,오버핏느낌인데딱적당합니다차콜색상인데조명에따라카키색처럼보이기도하는나름이쁜색감이네요,0,0,0,0,0,False,57,44,57,True,거대한코지,"('M', '차콜')",0,False,1,keep,unique,True,87183311
3455882,87183470,general,안산나이킼,"사이즈 하나 작게 입는게 좋을거 같아요 좀 크네용 ㄱ,거 말곤 너무 이뻐서 좋아오",4.0,False,L,183.0,77.0,여성,2026-08-28 14:35:08,사이즈: 조금 큼 / 화면 대비 색감: 매우 어두움 / 퀄리티: 좋음 / 두께감: 얇음,False,0,filluminate,아우터,L,,2026,8,28,금,4,응답,조금 큼,매우 어두움,좋음,,얇음,,,4.0,,,2.0,,1.0,1.0,-2.0,2.0,"사이즈 하나 작게 입는게 좋을거 같아요 좀 크네용 ㄱ,거 말곤 너무 이뻐서 좋아오",사이즈하나작게입는게좋을거같아요좀크네용거말곤너무이뻐서좋아오,0,0,0,0,0,False,45,31,45,True,안산나이킼,"('L', None)",0,False,1,keep,unique,True,87183470
﻿4160491,87183590,general,유쾌한인천목도리,186/75 오버핏 사이즈 좋아요 이뻐요 이뻐요,5.0,False,04 히든 데미지드 라운드 티셔츠 / 브라운 · L,186.0,75.0,여성,2026-08-28 14:42:30,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,L,04 히든 데미지드 라운드 티셔츠 브라운,2026,8,28,금,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,186/75 오버핏 사이즈 좋아요 이뻐요 이뻐요,18675오버핏사이즈좋아요이뻐요이뻐요,0,0,0,0,0,False,26,15,26,True,유쾌한인천목도리,"('L', '04 히든 데미지드 라운드 티셔츠 브라운')",0,False,1,keep,unique,True,87183590
﻿3963796,87183687,style,엉망,한여름에 입기 딱 좋을만큼의 두께라서 만족스러워요,5.0,False,MEDIUM,168.0,67.0,남성,2026-08-28 14:48:49,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 매우 얇음 / 신축성: 적당함,True,0,travel,상의,MEDIUM,,2026,8,28,금,5,응답,정사이즈,화면과 비슷,,,매우 얇음,적당함,,,,3.0,1.0,,0.0,0.0,0.0,0.0,한여름에 입기 딱 좋을만큼의 두께라서 만족스러워요,한여름에입기딱좋을만큼의두께라서만족스러워요,0,0,0,0,0,False,27,22,27,True,엉망,"('MEDIUM', None)",0,False,1,keep,unique,True,87183687
4987047,87183723,general,도토리친구,기장 너무 딱이고 면도 두껍고 튼튼한것 같아요 흰색도 너무 흰색은 아니라 좋습니다,5.0,False,화이트 · L,172.0,65.0,남성,2026-08-28 14:50:43,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,jemut,상의,L,화이트,2026,8,28,금,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,기장 너무 딱이고 면도 두껍고 튼튼한것 같아요 흰색도 너무 흰색은 아니라 좋습니다,기장너무딱이고면도두껍고튼튼한것같아요흰색도너무흰색은아니라좋습니다,0,0,0,0,0,False,45,34,45,True,도토리친구,"('L', '화이트')",0,False,1,keep,unique,True,87183723
﻿5407102,87184183,general,루소민월,까슬거림없이  착용감도 편하고 핏도 너무 좋습니다 기본템으로 산건데 진짜 잘산거 같아요  근데 단점이 조금 어깨가 불편할수 있다는점 사람에 따라 그거는 알아두시면 좋겠습니다,5.0,False,블랙 · XL,176.0,82.0,남성,2026-08-28 15:43:29,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,1,jemut,상의,XL,블랙,2026,8,28,금,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,까슬거림없이 착용감도 편하고 핏도 너무 좋습니다 기본템으로 산건데 진짜 잘산거 같아요 근데 단점이 조금 어깨가 불편할수 있다는점 사람에 따라 그거는 알아두시면 좋겠습니다,까슬거림없이착용감도편하고핏도너무좋습니다기본템으로산건데진짜잘산거같아요근데단점이조금어깨가불편할수있다는점사람에따라그거는알아두시면좋겠습니다,0,0,0,0,0,False,96,73,94,True,루소민월,"('XL', '블랙')",0,False,1,keep,unique,True,87184183
﻿2844726,87184705,general,ame284,어깡이 되긴하지만 초겨울에 딱좋을거같아요 잘삼,5.0,False,LARGE,160.0,52.0,여성,2026-08-28 15:55:49,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 보온성: 적당함,False,0,travel,아우터,LARGE,,2026,8,28,금,5,응답,정사이즈,화면과 비슷,보통,,,,적당함,3.0,3.0,,,,0.0,0.0,0.0,0.0,어깡이 되긴하지만 초겨울에 딱좋을거같아요 잘삼,어깡이되긴하지만초겨울에딱좋을거같아요잘삼,0,0,0,0,0,False,25,21,25,True,ame284,"('LARGE', None)",0,False,1,keep,unique,True,87184705
6708161,87184795,general,개성있는카키캡슐,팔부분 롤업포인트가 너무 귀여워요. 한번접으면 잘 접혀있어서 좋음,5.0,False,WINE · L,175.0,79.0,남성,2026-08-28 16:01:24,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,L,WINE,2026,8,28,금,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,팔부분 롤업포인트가 너무 귀여워요. 한번접으면 잘 접혀있어서 좋음,팔부분롤업포인트가너무귀여워요한번접으면잘접혀있어서좋음,0,0,0,0,0,False,36,28,36,True,개성있는카키캡슐,"('L', 'WINE')",0,False,2,keep,multi_option_unique,True,87184795
6708161,87184811,general,개성있는카키캡슐,여자친구와 커플 티셔츠로 구매했는데 너무 좋아요,5.0,False,NAVY · S,175.0,79.0,남성,2026-08-28 16:02:09,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,S,NAVY,2026,8,28,금,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,여자친구와 커플 티셔츠로 구매했는데 너무 좋아요,여자친구와커플티셔츠로구매했는데너무좋아요,0,0,0,0,0,False,26,21,26,True,개성있는카키캡슐,"('S', 'NAVY')",0,False,2,keep,multi_option_unique,True,87184811
6564190,87184942,general,아르네브,배송은 정말 오래 걸려서 받았지만 제품은 정말 마음에 듭니다 남은 여름기간동안 잘 입겠습니다,5.0,False,MEDIUM,171.0,76.0,남성,2026-08-28 16:10:46,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,travel,상의,MEDIUM,,2026,8,28,금,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,배송은 정말 오래 걸려서 받았지만 제품은 정말 마음에 듭니다 남은 여름기간동안 잘 입겠습니다,배송은정말오래걸려서받았지만제품은정말마음에듭니다남은여름기간동안잘입겠습니다,0,0,0,0,0,False,51,39,51,True,아르네브,"('MEDIUM', None)",0,False,1,keep,unique,True,87184942
6322878,87185057,style,패션왕할께,구김은 조금 있는거같아요! 약간 쭈글...? 그래도 시원한 소재고 잘입고 다닐거같아요~,5.0,False,L,179.0,65.0,남성,2026-08-28 16:17:25,사이즈: 많이 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 매우 많음,True,0,filluminate,상의,L,,2026,8,28,금,5,응답,많이 큼,화면과 비슷,좋음,매우 많음,,,,4.0,,,,1.0,2.0,2.0,0.0,0.0,구김은 조금 있는거같아요! 약간 쭈글...? 그래도 시원한 소재고 잘입고 다닐거같아요~,구김은조금있는거같아요약간쭈글그래도시원한소재고잘입고다닐거같아요,0,0,1,1,0,True,48,33,48,True,패션왕할께,"('L', None)",0,False,1,keep,unique,True,87185057
