goodsNo,리뷰번호,리뷰타입,작성자,리뷰내용,평점,체험단,구매옵션,키,몸무게,성별,작성일,만족도,사진유무,도움돼요,브랜드,카테고리,구매사이즈,구매상세,연도,월,일,요일,평점_raw,만족도_응답여부,사이즈,화면대비색감,퀄리티,구김,두께감,신축성,색감,퀄리티_점수,신축성_점수,두께감_점수,구김_점수,사이즈_편차,사이즈_편차절대,화면대비색감_편차,화면대비색감_편차절대,색감_편차,색감_편차절대
3791891,85771090,general,이민규이민규이,팔 길이가 조금 길어요. 그리고 가방 매다보면 등 쪽이 보풀이 좀 생겨요 ㅜ,4.0,False,M,170.0,65.0,남성,2026-06-26 01:21:53,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 전혀 없음,False,0,filluminate,상의,M,,2026,6,26,금,4,응답,조금 큼,화면과 비슷,좋음,전혀 없음,,,,4.0,,,5.0,1.0,1.0,0.0,0.0,,
3791891,85763827,general,리얼한분홍스커트,"오.재질.탄탄하고.고급지네요 오버픗이라 좀 큰감은 있지만, 마음에 들어요",5.0,False,L,170.0,75.0,남성,2026-06-25 22:27:39,사이즈: 조금 작음 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,L,,2026,6,25,목,5,응답,조금 작음,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,-1.0,1.0,0.0,0.0,,
3791891,85734656,general,담백한스웨덴진주,생각보다 잘 어울리는 재질에 만족도가 높아요 다음에도 또 해요,5.0,False,XL,185.0,90.0,남성,2026-06-25 12:55:17,사이즈: 조금 큼 / 화면 대비 색감: 밝음 / 퀄리티: 매우 좋음 / 구김: 전혀 없음,False,0,filluminate,상의,XL,,2026,6,25,목,5,응답,조금 큼,밝음,매우 좋음,전혀 없음,,,,5.0,,,5.0,1.0,1.0,1.0,1.0,,
3791891,85701776,general,흥미로운LA큐빅,스타일 잘 나오고 핏도 되게 이쁜거 같아요 추천합니다,5.0,False,L,173.0,70.0,남성,2026-06-24 20:30:36,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,L,,2026,6,24,수,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
3791891,85697332,general,냉담한핑크후드,저렴한 가격에 좋은 제품 구매할 수 있어 좋았어요. 일교차가 클때 입기 좋아요,5.0,False,XL,180.0,75.0,남성,2026-06-24 19:25:09,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 전혀 없음,True,0,filluminate,상의,XL,,2026,6,24,수,5,응답,정사이즈,화면과 비슷,매우 좋음,전혀 없음,,,,5.0,,,5.0,0.0,0.0,0.0,0.0,,
3791891,85693800,general,감정적인합정코지,완전 대학생 샤내기가된거같은 느낌입니다 멋져요,5.0,False,M,160.0,65.0,남성,2026-06-24 18:26:49,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,M,,2026,6,24,수,5,응답,조금 큼,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,1.0,1.0,0.0,0.0,,
3791891,85691312,style,오딩1,그냥 아무데나 입기좋은 기본셔츠입니다 좋네요,5.0,False,M,173.0,72.0,남성,2026-06-24 17:46:25,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,M,,2026,6,24,수,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
3791891,85691286,general,오딩1,그냥 아무데나 입기좋은 기본셔츠입니다 좋네요,5.0,False,M,173.0,72.0,남성,2026-06-24 17:45:54,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,M,,2026,6,24,수,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
3791891,85689103,general,최신발리쇼핑,우선 배송이 빨라서 좋았습니다 옷 핏도 이뻤구요,5.0,False,XL,182.0,89.0,남성,2026-06-24 17:13:40,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,XL,,2026,6,24,수,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
3791891,85685834,general,내가이거사랬지,"블랙 체크라 어디에나 매치하기 편해서 손이 자주 가요. 핏도 예쁜 오버핏으로 딱 떨어지고, 가격 대비 재질도 탄탄해서 가성비 최고예요. 기본 템으로 무조건 추천합니다.",5.0,False,L,172.0,68.0,남성,2026-06-24 16:18:35,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 거의 없음,False,0,filluminate,상의,L,,2026,6,24,수,5,응답,조금 큼,화면과 비슷,좋음,거의 없음,,,,4.0,,,4.0,1.0,1.0,0.0,0.0,,
3791891,85685560,general,성숙한서촌민소매,배송 빠르고 스타일이 멋있어서 여름에 착용하기 좋아요,5.0,False,XL,180.0,76.0,남성,2026-06-24 16:13:25,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 거의 없음,True,0,filluminate,상의,XL,,2026,6,24,수,5,응답,정사이즈,화면과 비슷,좋음,거의 없음,,,,4.0,,,4.0,0.0,0.0,0.0,0.0,,
3791891,85682462,general,똥만드는기계,무난한 오버핏 스타일이라 셔츠코디하기 딱좋음,5.0,False,XL,180.0,84.0,남성,2026-06-24 15:14:28,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,XL,,2026,6,24,수,5,응답,조금 큼,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,1.0,1.0,0.0,0.0,,
3791891,85679996,style,운좋은HJ,얇고 여름에 에어컨 때문에 추울때 딱 좋을거 같아요  디자인 크기도 만족합니다.,5.0,False,M,161.0,50.0,여성,2026-06-24 14:31:34,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,M,,2026,6,24,수,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
3791891,85668023,general,도전적인비니,색이랑 스타일 너무 좋습니다 여름에 입기 좋아요,5.0,False,M,178.0,66.0,남성,2026-06-24 10:37:47,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 나쁨 / 구김: 거의 없음,False,0,filluminate,상의,M,,2026,6,24,수,5,응답,정사이즈,화면과 비슷,나쁨,거의 없음,,,,2.0,,,4.0,0.0,0.0,0.0,0.0,,
3791891,85665177,general,동생이,너무좋어요 아주 딱 잘맞아요!!!!여름에 걸치기도 좋은거같아요,5.0,False,XL,175.0,80.0,남성,2026-06-24 09:36:15,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,XL,,2026,6,24,수,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
3791891,85663321,general,4axw2n,사이즈도 적당하고 소재도 시원해서 여름이나 가을에 입는데 문제 없이 입을 것 같아요 잘 입겠습니다,5.0,False,L,184.0,80.0,남성,2026-06-24 08:59:48,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 거의 없음,False,0,filluminate,상의,L,,2026,6,24,수,5,응답,정사이즈,화면과 비슷,좋음,거의 없음,,,,4.0,,,4.0,0.0,0.0,0.0,0.0,,
3791891,85663276,general,카츄카츄피카,색감도 맘에들고 핏도 맘에 드는편인데 한치수 크게 살 걸 그랬어요 제 체형엔 세미오버핏 느낌이네요,4.0,False,XL,183.0,75.0,남성,2026-06-24 08:58:39,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,XL,,2026,6,24,수,4,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
3791891,85663258,style,카츄카츄피카,색감도 맘에들고 핏도 맘에 드는편인데 한치수 크게 살 걸 그랬어요 제 체형엔 세미오버핏 느낌이네요,4.0,False,XL,183.0,75.0,남성,2026-06-24 08:58:09,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,XL,,2026,6,24,수,4,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
3791891,85660447,general,수줍은시애틀망토,이번에 좋은 품질 예쁜 디자인을 좋은 가격에 사서 기분이 좋아요,5.0,False,XL,183.0,90.0,남성,2026-06-24 07:35:07,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 거의 없음,False,0,filluminate,상의,XL,,2026,6,24,수,5,응답,정사이즈,화면과 비슷,매우 좋음,거의 없음,,,,5.0,,,4.0,0.0,0.0,0.0,0.0,,
3791891,85656642,general,유혹적인초록셔츠,옷이 확실히 이쁘고 나시랑 입으면 좋을거 같아요 감사합니다,5.0,False,M,177.0,68.0,남성,2026-06-24 02:03:50,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,M,,2026,6,24,수,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
3791891,85655950,general,Oaj,나름 색상이나 예쁘고 편하게 입기가능해요 긴팔치고 얇아서 초여름까지는 가능할듯요,4.0,False,M,170.0,60.0,남성,2026-06-24 01:33:59,사이즈: 정사이즈 / 화면 대비 색감: 밝음 / 퀄리티: 나쁨 / 구김: 거의 없음,False,0,filluminate,상의,M,,2026,6,24,수,4,응답,정사이즈,밝음,나쁨,거의 없음,,,,2.0,,,4.0,0.0,0.0,1.0,1.0,,
3791891,85651100,style,갖바치01,아주 마음에 들어요 짱짱이라고나 할까 셔츠는 짱임,5.0,False,XL,175.0,82.0,남성,2026-06-23 23:56:42,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,XL,,2026,6,23,화,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
3791891,85651068,general,갖바치01,아주 좋습니다 체크셔츠 깔끔하게 맘에 들고요 알라뷰임,5.0,False,XL,175.0,82.0,남성,2026-06-23 23:56:11,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,XL,,2026,6,23,화,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
3791891,85616689,general,Ks12s,굳 좋아요 사진이랑 비승해요!! 추천합니다 굳굳요,5.0,False,L,180.0,65.0,남성,2026-06-23 15:40:33,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 전혀 없음,False,0,filluminate,상의,L,,2026,6,23,화,5,응답,정사이즈,화면과 비슷,매우 좋음,전혀 없음,,,,5.0,,,5.0,0.0,0.0,0.0,0.0,,
3791891,85616198,general,윤뿡82,예뻐요ㅡ 핏도 여유지도 구김도 많이 가지 않아좋아요..,3.0,False,XL,182.0,69.0,남성,2026-06-23 15:29:15,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,XL,,2026,6,23,화,3,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
3791891,85613652,general,시크한옐로우샌들,사이즈도 정사이즈고 핏도 알맞게 잘 떨어집니다,5.0,False,XL,183.0,70.0,남성,2026-06-23 14:33:25,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 많음,False,0,filluminate,상의,XL,,2026,6,23,화,5,응답,정사이즈,화면과 비슷,매우 좋음,많음,,,,5.0,,,2.0,0.0,0.0,0.0,0.0,,
3791891,85610938,general,Kim수종,여름용 겉옷 하나 장만했습니다. 편하게 입고 다니기 좋아요!,5.0,False,L,177.0,68.0,남성,2026-06-23 13:33:15,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,L,,2026,6,23,화,5,응답,조금 큼,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,1.0,1.0,0.0,0.0,,
3791891,85610917,style,Kim수종,여름용 겉옷 하나 장만했습니다. 편하게 입고 다니기 좋아요!,5.0,False,L,177.0,68.0,남성,2026-06-23 13:32:55,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 거의 없음,True,0,filluminate,상의,L,,2026,6,23,화,5,응답,조금 큼,화면과 비슷,보통,거의 없음,,,,3.0,,,4.0,1.0,1.0,0.0,0.0,,
3791891,85598946,general,AOvOD,적당히 탄탄한 느낌을 줘서 한여름만 아니면 입을만 할 것 같아요,5.0,False,L,170.0,72.0,남성,2026-06-23 08:11:19,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 약간 있음,False,0,filluminate,상의,L,,2026,6,23,화,5,응답,정사이즈,화면과 비슷,좋음,약간 있음,,,,4.0,,,3.0,0.0,0.0,0.0,0.0,,
3791891,85596878,general,대세는카키츄리닝,처음 사보는 것인데 사진이랑 비슷해서 좋았어요,4.0,False,L,178.0,70.0,남성,2026-06-23 04:27:15,사이즈: 조금 작음 / 화면 대비 색감: 밝음 / 퀄리티: 나쁨 / 구김: 거의 없음,False,0,filluminate,상의,L,,2026,6,23,화,4,응답,조금 작음,밝음,나쁨,거의 없음,,,,2.0,,,4.0,-1.0,1.0,1.0,1.0,,
3791891,85593089,general,온건한제주마린룩,배송이 빨랐어요 지금은 덥지만 날씨풀리면 자주 입을듯합니다,5.0,False,L,172.0,66.0,남성,2026-06-23 00:27:00,사이즈: 조금 작음 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 거의 없음,False,0,filluminate,상의,L,,2026,6,23,화,5,응답,조금 작음,화면과 비슷,보통,거의 없음,,,,3.0,,,4.0,-1.0,1.0,0.0,0.0,,
3791891,85592076,general,햅삣,배송은 하루 늦었지만 옷 색감이나 시이즈가 딱 맞아 맘에 들어요!,5.0,False,M,174.0,65.0,남성,2026-06-23 00:04:36,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 나쁨 / 구김: 약간 있음,True,0,filluminate,상의,M,,2026,6,23,화,5,응답,정사이즈,화면과 비슷,나쁨,약간 있음,,,,2.0,,,3.0,0.0,0.0,0.0,0.0,,
3791891,85536454,general,엔테리,여름엔 입기힘들지만 가을에 입으면 좋아요  원단은 보통인듯요,5.0,False,M,175.0,70.0,남성,2026-06-22 23:08:42,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,M,,2026,6,22,월,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
3791891,85581712,general,듀렉스러브,지금은 못입지만 가을에 입으려고 구매했습니다 ㅎㅎ 이쁘고 기본템으로 딱입니다,5.0,False,L,173.0,78.0,남성,2026-06-22 21:09:08,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 약간 있음,True,0,filluminate,상의,L,,2026,6,22,월,5,응답,조금 큼,화면과 비슷,매우 좋음,약간 있음,,,,5.0,,,3.0,1.0,1.0,0.0,0.0,,
3791891,85580066,general,썹이!,패턴도 이쁘고 겉옷으로 입으려고 샀는데 만족해요 좋습니다!,5.0,False,M,170.0,62.0,남성,2026-06-22 20:38:05,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,M,,2026,6,22,월,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
3791891,85557723,general,초코퍼지,재질 이쁘고 좋아요 한여름엔 입기힘들텐데 가을엔 잘 입고다닐듯,5.0,False,L,173.0,71.0,남성,2026-06-22 12:49:11,사이즈: 조금 큼 / 화면 대비 색감: 어두움 / 퀄리티: 매우 좋음 / 구김: 거의 없음,False,0,filluminate,상의,L,,2026,6,22,월,5,응답,조금 큼,어두움,매우 좋음,거의 없음,,,,5.0,,,4.0,1.0,1.0,-1.0,1.0,,
3791891,85555604,style,x_xgox_x,오버핏이라 적당히 걸치기 좋아요. 안에 나시 입고 입으면 여름에도 입을듯,5.0,False,L,174.0,74.0,남성,2026-06-22 11:59:02,사이즈: 정사이즈 / 화면 대비 색감: 어두움 / 퀄리티: 좋음 / 구김: 거의 없음,True,0,filluminate,상의,L,,2026,6,22,월,5,응답,정사이즈,어두움,좋음,거의 없음,,,,4.0,,,4.0,0.0,0.0,-1.0,1.0,,
3791891,85554696,general,윤하늘,디자인이 상품을 사진으로 봤을 때보다 너무 좋습니다 진짜 마음에 들어요 감사합니다,5.0,False,L,180.0,65.0,남성,2026-06-22 11:34:39,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 거의 없음,False,0,filluminate,상의,L,,2026,6,22,월,5,응답,정사이즈,화면과 비슷,매우 좋음,거의 없음,,,,5.0,,,4.0,0.0,0.0,0.0,0.0,,
3791891,85552018,general,평온한을지로모델,배송빠르게 잘 받았구요 옷 사진그대로 너무 이쁩니다 지금 입기는 좀 두꺼워 선선해지면 입어야 할꺼 같아요,5.0,False,L,176.0,77.0,남성,2026-06-22 10:27:22,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,L,,2026,6,22,월,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,
3791891,85549369,general,르마이네,배송 빠르고 구김 없었고 색감이 좋아서 너무 좋아요,5.0,False,M,176.0,63.0,남성,2026-06-22 09:00:11,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 전혀 없음,False,0,filluminate,상의,M,,2026,6,22,월,5,응답,정사이즈,화면과 비슷,보통,전혀 없음,,,,3.0,,,5.0,0.0,0.0,0.0,0.0,,
3791891,85537819,style,카인드미야,블프맞아 저렴하길래 중학생 아들을 위해서 사봤어요~ 재질이 가을부터 입기 좋을듯요~ 색상도 예쁘고 좋아하네요!,5.0,False,L,180.0,65.0,남성,2026-06-21 23:20:33,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 거의 없음,True,0,filluminate,상의,L,,2026,6,21,일,5,응답,정사이즈,화면과 비슷,보통,거의 없음,,,,3.0,,,4.0,0.0,0.0,0.0,0.0,,
﻿3791889,85794404,general,포근한한강모노톤,"핑크셔츠 하나 갖고 싶어서 구입했는데, 완전 만족합니다.",5.0,False,M,158.0,45.0,여성,2026-06-26 16:42:14,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 거의 없음,True,0,filluminate,상의,M,,2026,6,26,금,5,응답,조금 큼,화면과 비슷,매우 좋음,거의 없음,,,,5.0,,,4.0,1.0,1.0,0.0,0.0,,
3791889,85794163,style,포근한한강모노톤,색 조합이 정말 나왔어요! 과하지 않은 핑크에 포인트 주기 좋아요 만족해요 !!,5.0,False,M,158.0,45.0,여성,2026-06-26 16:38:05,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 거의 없음,True,0,filluminate,상의,M,,2026,6,26,금,5,응답,조금 큼,화면과 비슷,매우 좋음,거의 없음,,,,5.0,,,4.0,1.0,1.0,0.0,0.0,,
3791889,85793397,style,재빈아빵,큰 체형이라 오버핏 느낌 찾기 힘든데 사이즈도 넉넉하고 색감도 너무 이쁩니다... 사진보다 실제가 훨씬 괜찮고 옷 재질도 너무 좋습니다,5.0,False,XL,186.0,90.0,남성,2026-06-26 16:24:03,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 거의 없음,True,0,filluminate,상의,XL,,2026,6,26,금,5,응답,정사이즈,화면과 비슷,매우 좋음,거의 없음,,,,5.0,,,4.0,0.0,0.0,0.0,0.0,,
3791889,85793294,general,재빈아빵,사진보다 실제로 보니 색상 너무 이쁘구요 오버핏으로 입기에 사이즈도 딱 좋습니다. 옷 재질도 좋고 전체적으로 만족합니다,5.0,False,XL,186.0,90.0,남성,2026-06-26 16:21:51,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 거의 없음,True,0,filluminate,상의,XL,,2026,6,26,금,5,응답,정사이즈,화면과 비슷,매우 좋음,거의 없음,,,,5.0,,,4.0,0.0,0.0,0.0,0.0,,
